,year,country,Tools,Vehicles,Weapons,Prom Tools,Prom Vehicles,Prom Weapons,amount,conflict,conflict-1-to-3,conflict-4-to-6,conflict-7-to-9,Prom USA,country encoded
4188,1995,Kazakhstan,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,93
4189,1998,Kazakhstan,0.0,1.0,41.0,0.0,17.666666666666668,0.0,0.0,0,0,0,0,0.0,93
4190,1999,Kazakhstan,0.0,1.0,11.0,0.0,0.3333333333333333,13.666666666666666,0.0,0,0,0,0,0.0,93
4191,2001,Kazakhstan,0.0,1.0,0.0,0.0,0.6666666666666666,17.333333333333332,9031698.0,0,0,0,0,1176883.0,93
4192,2002,Kazakhstan,0.0,17.0,0.0,0.0,0.6666666666666666,3.6666666666666665,18898272.0,0,0,0,0,4187449.0,93
4193,2003,Kazakhstan,0.0,20.0,0.0,0.0,6.0,0.0,19780149.0,0,0,0,0,10486873.0,93
4194,2005,Kazakhstan,0.0,5.0,50.0,0.0,12.333333333333334,0.0,19862418.0,0,0,0,0,19249389.0,93
4195,2006,Kazakhstan,0.0,18.0,25.0,0.0,8.333333333333334,16.666666666666668,19395656.0,0,0,0,0,19570771.0,93
4196,2007,Kazakhstan,2.0,146.0,68.0,0.0,7.666666666666667,25.0,52974748.0,0,0,0,0,19442606.666666668,93
4197,2009,Kazakhstan,0.0,3.0,0.0,0.6666666666666666,54.666666666666664,31.0,58034358.0,0,0,0,0,43826256.666666664,93
4198,2010,Kazakhstan,0.0,92.0,140.0,0.6666666666666666,49.666666666666664,22.666666666666668,69976416.0,0,0,0,0,56705824.0,93
4199,2011,Kazakhstan,0.0,4.0,41.0,0.0,31.666666666666668,46.666666666666664,60964535.0,0,0,0,0,62373046.666666664,93
4200,2012,Kazakhstan,4.0,171.0,0.0,0.0,33.0,60.333333333333336,102932256.0,0,0,0,0,62991769.666666664,93
4201,2013,Kazakhstan,5.0,3.0,245.0,1.3333333333333333,89.0,60.333333333333336,67161333.0,0,0,0,0,77957735.66666667,93
4202,2014,Kazakhstan,20.0,0.0,0.0,3.0,59.333333333333336,95.33333333333333,78509186.0,0,0,0,0,77019374.66666667,93
4203,2015,Kazakhstan,4.0,14.0,0.0,9.666666666666666,58.0,81.66666666666667,81688039.0,0,0,0,0,82867591.66666667,93
4204,2016,Kazakhstan,0.0,3.0,0.0,9.666666666666666,5.666666666666667,81.66666666666667,1955000.0,0,0,0,0,75786186.0,93
4205,2017,Kazakhstan,4.0,18.0,0.0,8.0,5.666666666666667,0.0,2600000.0,0,0,0,0,54050741.666666664,93
4206,1962,Kenya,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,94
4207,1964,Kenya,0.0,17.0,0.0,0.0,6.666666666666667,0.0,0.0,0,0,0,1,0.0,94
4208,1965,Kenya,0.0,3.0,15.0,0.0,12.333333333333334,0.0,0.0,0,0,0,1,0.0,94
4209,1966,Kenya,0.0,8.0,0.0,0.0,6.666666666666667,5.0,0.0,0,0,0,0,0.0,94
4210,1967,Kenya,0.0,11.0,0.0,0.0,9.333333333333334,5.0,0.0,0,0,0,0,0.0,94
4211,1969,Kenya,0.0,7.0,0.0,0.0,6.333333333333333,0.0,0.0,0,0,0,0,0.0,94
4212,1970,Kenya,0.0,23.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0.0,94
4213,1971,Kenya,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0,0,0,0,0.0,94
4214,1972,Kenya,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0,0,0,0.0,94
4215,1973,Kenya,3.0,9.0,0.0,0.3333333333333333,8.666666666666666,0.0,0.0,0,0,0,0,0.0,94
4216,1974,Kenya,0.0,0.0,12.0,1.3333333333333333,4.0,0.0,0.0,0,0,0,0,0.0,94
4217,1975,Kenya,0.0,9.0,8.0,1.3333333333333333,3.0,4.0,0.0,0,0,0,0,0.0,94
4218,1976,Kenya,0.0,24.0,175.0,1.0,6.0,6.666666666666667,0.0,0,0,0,0,0.0,94
4219,1977,Kenya,83.0,56.0,85.0,0.0,11.0,65.0,0.0,0,0,0,0,0.0,94
4220,1978,Kenya,0.0,42.0,0.0,27.666666666666668,29.666666666666668,89.33333333333333,0.0,0,0,0,0,0.0,94
4221,1979,Kenya,0.0,46.0,2200.0,27.666666666666668,40.666666666666664,86.66666666666667,0.0,0,0,0,0,0.0,94
4222,1980,Kenya,0.0,11.0,400.0,27.666666666666668,48.0,761.6666666666666,0.0,0,0,0,0,0.0,94
4223,1981,Kenya,0.0,0.0,74.0,0.0,33.0,866.6666666666666,0.0,0,0,0,0,0.0,94
4224,1984,Kenya,0.0,10.0,22.0,0.0,0.0,24.666666666666668,0.0,0,1,0,0,0.0,94
4225,1986,Kenya,0.0,4.0,0.0,0.0,3.3333333333333335,7.333333333333333,0.0,0,0,1,0,0.0,94
4226,1988,Kenya,12.0,79.0,0.0,0.0,1.3333333333333333,0.0,0.0,0,0,1,0,0.0,94
4227,1989,Kenya,0.0,3.0,0.0,4.0,27.666666666666668,0.0,0.0,0,0,0,1,0.0,94
4228,1990,Kenya,0.0,1.0,0.0,4.0,27.333333333333332,0.0,0.0,0,0,0,1,0.0,94
4229,1992,Kenya,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0,0,0,0,0.0,94
4230,1994,Kenya,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0,0,0,0.0,94
4231,1996,Kenya,0.0,6.0,2.0,0.0,0.6666666666666666,0.0,0.0,0,0,0,0,0.0,94
4232,1999,Kenya,0.0,6.0,0.0,0.0,2.0,0.6666666666666666,0.0,0,0,0,0,0.0,94
4233,2000,Kenya,2.0,0.0,0.0,0.0,2.0,0.0,436442.0,0,0,0,0,0.0,94
4234,2003,Kenya,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,2857317.0,0,0,0,0,6645920.0,94
4235,2006,Kenya,0.0,0.0,32.0,0.0,0.3333333333333333,0.0,5412219.0,0,0,0,0,6422572.333333333,94
4236,2007,Kenya,0.0,48.0,0.0,0.0,0.0,10.666666666666666,9682909.0,0,0,0,0,7274206.333333333,94
4237,2009,Kenya,0.0,4.0,0.0,0.0,16.0,10.666666666666666,32621293.0,0,0,0,0,11702677.0,94
4238,2010,Kenya,67.0,3.0,67.0,0.0,17.333333333333332,0.0,23180261.0,0,0,0,0,20772368.333333332,94
4239,2011,Kenya,0.0,1.0,0.0,22.333333333333332,2.3333333333333335,22.333333333333332,25263944.0,0,0,0,0,25271485.666666668,94
4240,2012,Kenya,0.0,5.0,28.0,22.333333333333332,2.6666666666666665,22.333333333333332,15220330.0,0,0,0,0,27021832.666666668,94
4241,2013,Kenya,0.0,6.0,0.0,22.333333333333332,3.0,31.666666666666668,73656322.0,0,0,0,0,21221511.666666668,94
4242,2014,Kenya,0.0,1.0,0.0,0.0,4.0,9.333333333333334,49523688.0,0,0,0,0,38046865.333333336,94
4243,1992,Kiribati,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,95
4244,2014,Kosovo,0.0,10.0,0.0,0.0,0.0,0.0,17626773.0,0,0,0,0,9550171.333333334,96
4245,1953,Kuwait,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,97
4246,1954,Kuwait,0.0,8.0,0.0,0.0,1.0,5.0,0.0,0,0,0,0,0.0,97
4247,1956,Kuwait,0.0,15.0,0.0,0.0,3.6666666666666665,5.0,0.0,0,0,0,0,0.0,97
4248,1958,Kuwait,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0.0,97
4249,1961,Kuwait,0.0,8.0,0.0,0.0,8.333333333333334,0.0,0.0,0,0,0,0,0.0,97
4250,1962,Kuwait,0.0,135.0,470.0,0.0,2.6666666666666665,0.0,0.0,0,0,0,0,0.0,97
4251,1963,Kuwait,0.0,11.0,0.0,0.0,47.666666666666664,156.66666666666666,0.0,0,0,0,0,0.0,97
4252,1965,Kuwait,0.0,2.0,0.0,0.0,48.666666666666664,156.66666666666666,0.0,0,0,0,0,0.0,97
4253,1966,Kuwait,0.0,14.0,80.0,0.0,4.333333333333333,0.0,0.0,0,0,0,0,0.0,97
4254,1967,Kuwait,0.0,29.0,10.0,0.0,5.333333333333333,26.666666666666668,0.0,0,0,0,0,0.0,97
4255,1968,Kuwait,0.0,76.0,0.0,0.0,15.0,30.0,0.0,0,0,0,0,0.0,97
4256,1969,Kuwait,0.0,2.0,0.0,0.0,39.666666666666664,30.0,0.0,0,0,0,0,0.0,97
4257,1970,Kuwait,0.0,8.0,0.0,0.0,35.666666666666664,3.3333333333333335,0.0,0,0,0,0,0.0,97
4258,1973,Kuwait,0.0,24.0,3150.0,0.0,2.6666666666666665,0.0,0.0,0,0,0,0,0.0,97
4259,1974,Kuwait,0.0,68.0,2663.0,0.0,8.0,1050.0,0.0,0,0,0,0,0.0,97
4260,1975,Kuwait,2.0,0.0,300.0,0.0,30.666666666666668,1937.6666666666667,0.0,0,0,0,0,0.0,97
4261,1976,Kuwait,0.0,0.0,355.0,0.6666666666666666,30.666666666666668,2037.6666666666667,0.0,0,0,0,0,0.0,97
4262,1977,Kuwait,0.0,143.0,0.0,0.6666666666666666,22.666666666666668,1106.0,0.0,0,0,0,0,0.0,97
4263,1978,Kuwait,0.0,7.0,0.0,0.6666666666666666,47.666666666666664,218.33333333333334,0.0,0,0,0,0,0.0,97
4264,1979,Kuwait,0.0,0.0,538.0,0.0,50.0,118.33333333333333,0.0,0,0,0,0,0.0,97
4265,1980,Kuwait,21.0,8.0,64.0,0.0,50.0,179.33333333333334,0.0,0,0,0,0,0.0,97
4266,1981,Kuwait,0.0,4.0,0.0,7.0,5.0,200.66666666666666,0.0,0,0,0,0,0.0,97
4267,1982,Kuwait,6.0,56.0,4941.0,7.0,4.0,200.66666666666666,0.0,0,0,0,0,0.0,97
4268,1983,Kuwait,0.0,35.0,267.0,9.0,22.666666666666668,1668.3333333333333,0.0,0,0,0,0,0.0,97
4269,1984,Kuwait,6.0,144.0,1325.0,2.0,31.666666666666668,1736.0,0.0,0,0,0,0,0.0,97
4270,1985,Kuwait,1.0,10.0,0.0,4.0,78.33333333333333,2177.6666666666665,0.0,0,0,0,0,0.0,97
4271,1987,Kuwait,110.0,0.0,56.0,2.3333333333333335,51.333333333333336,441.6666666666667,0.0,0,0,0,0,0.0,97
4272,1988,Kuwait,12.0,285.0,3632.0,37.0,3.3333333333333335,18.666666666666668,0.0,0,0,0,0,0.0,97
4273,1989,Kuwait,16.0,216.0,0.0,40.666666666666664,95.0,1229.3333333333333,0.0,0,0,0,0,0.0,97
4274,1992,Kuwait,1.0,234.0,46.0,5.333333333333333,72.66666666666667,8.666666666666666,0.0,0,1,0,0,0.0,97
4275,1993,Kuwait,3.0,256.0,1783.0,0.3333333333333333,78.66666666666667,24.0,0.0,0,1,0,0,0.0,97
4276,1994,Kuwait,0.0,215.0,1710.0,1.3333333333333333,164.0,615.6666666666666,0.0,0,1,1,0,0.0,97
4277,1995,Kuwait,30.0,13.0,0.0,1.3333333333333333,235.0,1179.6666666666667,0.0,0,0,1,0,0.0,97
4278,1996,Kuwait,0.0,45.0,55.0,11.0,161.33333333333334,1164.3333333333333,0.0,0,0,1,0,0.0,97
4279,1997,Kuwait,0.0,20.0,102.0,10.0,91.0,588.3333333333334,0.0,0,0,1,1,0.0,97
4280,1998,Kuwait,54.0,28.0,31.0,10.0,26.0,52.333333333333336,0.0,0,0,0,1,0.0,97
4281,1999,Kuwait,0.0,0.0,320.0,18.0,31.0,62.666666666666664,0.0,0,0,0,1,0.0,97
4282,2001,Kuwait,53.0,25.0,28.0,18.0,9.333333333333334,117.0,0.0,0,0,0,0,0.0,97
4283,2002,Kuwait,0.0,2.0,305.0,17.666666666666668,8.333333333333334,116.0,0.0,0,0,0,0,0.0,97
4284,2003,Kuwait,9.0,16.0,8.0,17.666666666666668,9.0,111.0,0.0,0,0,0,0,0.0,97
4285,2005,Kuwait,0.0,5.0,0.0,3.0,6.0,104.33333333333333,814000.0,0,0,0,0,16695.0,97
4286,2007,Kuwait,0.0,20.0,260.0,0.0,1.6666666666666667,0.0,1025000.0,0,0,0,0,497361.6666666667,97
4287,2008,Kuwait,20.0,20.0,3571.0,0.0,8.333333333333334,86.66666666666667,0.0,0,0,0,0,822333.3333333334,97
4288,2009,Kuwait,0.0,83.0,171.0,6.666666666666667,13.333333333333334,1277.0,0.0,0,0,0,0,551000.0,97
4289,2010,Kuwait,0.0,56.0,64.0,6.666666666666667,41.0,1334.0,220748.0,0,0,0,0,341666.6666666667,97
4290,2011,Kuwait,0.0,1.0,209.0,6.666666666666667,53.0,1268.6666666666667,0.0,0,0,0,0,73582.66666666667,97
4291,2013,Kuwait,0.0,4.0,440.0,0.0,19.0,91.0,0.0,0,0,0,0,76332.33333333333,97
4292,2014,Kuwait,2.0,33.0,13.0,0.0,1.6666666666666667,216.33333333333334,49589.0,0,0,0,0,2749.6666666666665,97
4293,2015,Kuwait,0.0,120.0,52.0,0.6666666666666666,12.333333333333334,151.0,728.0,0,0,0,0,19279.333333333332,97
4294,2016,Kuwait,10.0,648.0,218.0,0.6666666666666666,52.333333333333336,168.33333333333334,0.0,0,0,0,0,16772.333333333332,97
4295,2017,Kuwait,0.0,0.0,8.0,4.0,267.0,94.33333333333333,0.0,0,0,0,0,16772.333333333332,97
4296,2003,Kyrgyzstan,0.0,4.0,0.0,0.0,0.0,0.0,10020766.0,0,0,0,0,13714386.333333334,98
4297,2005,Kyrgyzstan,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,15063835.0,0,0,0,0,17778259.0,98
4298,2006,Kyrgyzstan,0.0,4.0,0.0,0.0,1.6666666666666667,0.0,10767555.0,0,0,0,0,11677319.333333334,98
4299,2014,Kyrgyzstan,0.0,0.0,10.0,0.0,0.0,0.0,10564925.0,0,0,0,0,60456395.666666664,98
4300,2015,Kyrgyzstan,0.0,0.0,60.0,0.0,0.0,3.3333333333333335,4710206.0,0,0,0,0,37875389.0,98
4301,2017,Kyrgyzstan,0.0,2.0,0.0,0.0,0.0,23.333333333333332,4060000.0,0,0,0,0,5627710.333333333,98
4302,1954,Laos,0.0,26.0,0.0,0.0,5.0,0.0,0.0,0,1,1,1,0.0,99
4303,1955,Laos,0.0,20.0,0.0,0.0,13.666666666666666,0.0,0.0,0,1,1,1,0.0,99
4304,1957,Laos,0.0,10.0,0.0,0.0,15.333333333333334,0.0,0.0,0,0,1,1,0.0,99
4305,1958,Laos,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0,0,1,1,0.0,99
4306,1962,Laos,0.0,11.0,25.0,0.0,41.666666666666664,0.0,0.0,0,1,0,1,0.0,99
4307,1975,Laos,0.0,20.0,0.0,0.0,13.666666666666666,0.0,0.0,0,1,1,1,0.0,99
4308,1976,Laos,0.0,32.0,60.0,0.0,16.666666666666668,0.0,0.0,0,1,1,1,0.0,99
4309,1978,Laos,0.0,3.0,0.0,0.0,17.333333333333332,20.0,0.0,0,0,1,1,0.0,99
4310,1980,Laos,0.0,10.0,35.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,99
4311,1981,Laos,0.0,4.0,25.0,0.0,4.333333333333333,11.666666666666666,0.0,0,0,0,1,0.0,99
4312,1982,Laos,0.0,16.0,20.0,0.0,4.666666666666667,20.0,0.0,0,0,0,1,0.0,99
4313,1983,Laos,0.0,0.0,236.0,0.0,10.0,26.666666666666668,0.0,0,0,0,0,0.0,99
4314,1984,Laos,0.0,0.0,10.0,0.0,6.666666666666667,93.66666666666667,0.0,0,0,0,0,0.0,99
4315,1985,Laos,0.0,12.0,75.0,0.0,5.333333333333333,88.66666666666667,0.0,0,0,0,0,0.0,99
4316,1997,Laos,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,99
4317,1998,Laos,0.0,1.0,50.0,0.0,2.0,0.0,0.0,0,0,0,1,0.0,99
4318,1999,Laos,0.0,6.0,0.0,0.0,2.3333333333333335,16.666666666666668,0.0,0,0,0,1,0.0,99
4319,2002,Laos,0.0,3.0,0.0,0.0,2.0,0.0,5556709.0,0,0,0,0,3576847.0,99
4320,2004,Laos,0.0,0.0,50.0,0.0,1.0,0.0,3444467.0,0,0,0,0,4835781.666666667,99
4321,2006,Laos,0.0,3.0,0.0,0.0,0.0,16.666666666666668,4338518.0,0,0,0,0,3895367.6666666665,99
4322,2010,Laos,4.0,4.0,0.0,0.0,0.0,0.0,6218819.0,0,0,0,0,3838427.0,99
4323,2012,Laos,4.0,2.0,0.0,1.3333333333333333,1.3333333333333333,0.0,6409222.0,0,0,0,0,4215083.0,99
4324,2014,Laos,0.0,2.0,0.0,1.3333333333333333,0.6666666666666666,0.0,15378417.0,0,0,0,0,6579127.0,99
4325,2015,Laos,0.0,9.0,0.0,1.3333333333333333,1.3333333333333333,0.0,15222834.0,0,0,0,0,10607643.333333334,99
4326,1992,Latvia,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,100
4327,1993,Latvia,2.0,2.0,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,100
4328,1994,Latvia,0.0,5.0,26.0,0.6666666666666666,1.6666666666666667,4.333333333333333,0.0,0,0,0,0,0.0,100
4329,1995,Latvia,0.0,1.0,26.0,0.6666666666666666,3.3333333333333335,13.0,0.0,0,0,0,0,0.0,100
4330,1997,Latvia,0.0,0.0,8.0,0.0,2.0,17.333333333333332,0.0,0,0,0,0,0.0,100
4331,1999,Latvia,1.0,6.0,0.0,0.0,0.0,2.6666666666666665,0.0,0,0,0,0,0.0,100
4332,2000,Latvia,1.0,0.0,0.0,0.3333333333333333,2.0,2.6666666666666665,5885410.0,0,0,0,0,0.0,100
4333,2001,Latvia,1.0,4.0,18.0,0.6666666666666666,2.0,0.0,7380262.0,0,0,0,0,1961803.3333333333,100
4334,2002,Latvia,0.0,1.0,0.0,1.0,3.3333333333333335,6.0,8764455.0,0,0,0,0,4421890.666666667,100
4335,2003,Latvia,0.0,7.0,0.0,0.6666666666666666,1.6666666666666667,6.0,11873016.0,0,0,0,0,7343375.666666667,100
4336,2004,Latvia,2.0,1.0,102.0,0.3333333333333333,4.0,6.0,10508000.0,0,0,0,0,9339244.333333334,100
4337,2005,Latvia,0.0,5.0,0.0,0.6666666666666666,3.0,34.0,7356000.0,0,0,0,0,10381823.666666666,100
4338,2006,Latvia,0.0,2.0,0.0,0.6666666666666666,4.333333333333333,34.0,7376000.0,0,0,0,0,9912338.666666666,100
4339,2007,Latvia,2.0,0.0,0.0,0.6666666666666666,2.6666666666666665,34.0,4980000.0,0,0,0,0,8413333.333333334,100
4340,2008,Latvia,0.0,5.0,0.0,0.6666666666666666,2.3333333333333335,0.0,2564800.0,0,0,0,0,6570666.666666667,100
4341,2010,Latvia,0.0,40.0,24.0,0.6666666666666666,1.6666666666666667,0.0,6130000.0,0,0,0,0,3388046.6666666665,100
4342,2015,Latvia,7.0,20.0,153.0,0.0,0.0,0.0,47682350.0,0,0,0,0,10243326.0,100
4343,2016,Latvia,0.0,0.0,50.0,2.3333333333333335,6.666666666666667,51.0,2988000.0,0,0,0,0,23908556.666666668,100
4344,2017,Latvia,0.0,0.0,47.0,2.3333333333333335,6.666666666666667,67.66666666666667,3200000.0,0,0,0,0,22076223.333333332,100
4345,1951,Lebanon,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0.0,101
4346,1952,Lebanon,0.0,3.0,0.0,0.0,7.333333333333333,0.0,0.0,0,1,1,0,0.0,101
4347,1953,Lebanon,0.0,23.0,0.0,0.0,6.333333333333333,0.0,0.0,0,0,1,0,0.0,101
4348,1954,Lebanon,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0,0,1,0,0.0,101
4349,1955,Lebanon,0.0,42.0,0.0,0.0,12.666666666666666,0.0,0.0,0,0,1,1,0.0,101
4350,1956,Lebanon,0.0,12.0,0.0,0.0,25.666666666666668,0.0,0.0,0,0,0,1,0.0,101
4351,1957,Lebanon,0.0,63.0,30.0,0.0,22.0,0.0,0.0,0,0,0,1,0.0,101
4352,1960,Lebanon,0.0,3.0,10.0,0.0,37.666666666666664,10.0,0.0,0,1,0,0,0.0,101
4353,1961,Lebanon,0.0,1.0,100.0,0.0,17.666666666666668,3.3333333333333335,0.0,0,1,0,0,0.0,101
4354,1962,Lebanon,0.0,6.0,0.0,0.0,1.3333333333333333,36.666666666666664,0.0,0,0,1,0,0.0,101
4355,1963,Lebanon,0.0,7.0,0.0,0.0,3.3333333333333335,36.666666666666664,0.0,0,0,1,0,0.0,101
4356,1964,Lebanon,0.0,15.0,0.0,0.0,4.666666666666667,33.333333333333336,0.0,0,0,1,0,0.0,101
4357,1965,Lebanon,0.0,17.0,20.0,0.0,9.333333333333334,0.0,0.0,0,0,0,1,0.0,101
4358,1966,Lebanon,0.0,0.0,265.0,0.0,13.0,6.666666666666667,0.0,0,0,0,1,0.0,101
4359,1970,Lebanon,0.0,74.0,65.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,101
4360,1971,Lebanon,0.0,22.0,110.0,0.0,24.666666666666668,21.666666666666668,0.0,0,0,0,0,0.0,101
4361,1972,Lebanon,0.0,17.0,30.0,0.0,32.0,58.333333333333336,0.0,0,0,0,0,0.0,101
4362,1974,Lebanon,0.0,0.0,200.0,0.0,13.0,46.666666666666664,0.0,0,0,0,0,0.0,101
4363,1977,Lebanon,0.0,0.0,216.0,0.0,4.0,162.66666666666666,0.0,0,1,0,0,0.0,101
4364,1978,Lebanon,0.0,43.0,100.0,0.0,4.0,168.0,0.0,0,1,0,0,0.0,101
4365,1979,Lebanon,0.0,10.0,418.0,0.0,14.333333333333334,105.33333333333333,0.0,0,1,1,0,0.0,101
4366,1981,Lebanon,0.0,30.0,5.0,0.0,17.666666666666668,172.66666666666666,0.0,0,0,1,0,0.0,101
4367,1991,Lebanon,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,101
4368,1994,Lebanon,0.0,16.0,480.0,0.0,60.0,0.0,0.0,0,0,1,1,0.0,101
4369,1995,Lebanon,0.0,28.0,250.0,0.0,5.333333333333333,160.0,0.0,0,0,1,1,0.0,101
4370,1996,Lebanon,0.0,0.0,80.0,0.0,14.666666666666666,243.33333333333334,0.0,0,0,1,1,0.0,101
4371,1997,Lebanon,0.0,0.0,5.0,0.0,14.666666666666666,270.0,0.0,0,0,0,1,0.0,101
4372,1998,Lebanon,0.0,8.0,0.0,0.0,9.333333333333334,111.66666666666667,0.0,0,0,0,1,0.0,101
4373,1999,Lebanon,0.0,0.0,1.0,0.0,2.6666666666666665,28.333333333333332,0.0,0,0,0,1,0.0,101
4374,2003,Lebanon,0.0,2.0,0.0,0.0,0.0,0.0,6137037.0,0,0,0,0,7370517.666666667,101
4375,2006,Lebanon,0.0,9.0,0.0,0.0,0.6666666666666666,0.0,44675678.0,0,0,0,0,4015145.0,101
